gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds,exec,8k,4k,1440p,1080p
16.61,0.822,2.966,3.957,274,0,2.41,0.04,26,0.47,220,361,261,158
16.71,0.824,2.947,3.941,150,0,2.5,0.04,24,0.29,260,340,224,176
16.18,0.817,2.944,3.933,55,0,2.57,0.04,23,0.13,292,302,227,179
16.14,0.788,2.975,3.934,76,0,2.58,0.04,23,0.17,298,302,233,167
16.4,0.776,3.006,3.956,67,0,2.53,0.04,23,0.12,280,292,259,169
16.36,0.753,3.022,3.95,52,0,2.5,0.04,23,0.08,262,327,254,157
16.2,0.758,3.022,3.955,10,0,2.48,0.04,23,0.02,252,337,254,157
16.76,0.771,3.002,3.95,87,0,2.5,0.04,22,0.25,258,361,216,165
16.4,0.784,2.988,3.952,45,0,2.49,0.03,20,0.13,249,375,220,156
16.48,0.763,3.021,3.958,67,0,2.44,0.05,32,0.13,232,376,230,162
17.08,0.773,2.999,3.945,41,0,2.49,0.05,32,0.09,256,352,229,163
16.42,0.754,3.038,3.962,99,0,2.44,0.06,36,0.18,235,351,272,142
16.19,0.753,3.017,3.943,62,0,2.49,0.06,36,0.13,254,347,256,143
16.09,0.761,2.987,3.923,48,0,2.5,0.05,29,0.06,255,369,249,127
16.29,0.795,2.975,3.94,77,0,2.49,0.07,42,0.17,255,353,259,133
16.13,0.796,2.999,3.965,76,0,2.43,0.07,39,0.15,229,356,279,136
16.22,0.795,3.011,3.975,93,0,2.38,0.06,35,0.2,209,362,287,142
16.37,0.767,3.01,3.943,41,0,2.41,0.06,35,0.1,223,354,299,124
16.42,0.779,3.007,3.949,63,0,2.4,0.07,44,0.12,217,356,299,128
16.53,0.74,3.037,3.94,49,0,2.39,0.08,48,0.14,214,360,296,130
16.27,0.759,3.008,3.931,126,0,2.44,0.08,48,0.19,231,365,268,136
15.89,0.739,3.02,3.921,27,0,2.43,0.08,48,0.06,223,390,261,126
16.52,0.739,3.036,3.938,58,0,2.4,0.1,58,0.21,214,375,285,126
15.77,0.739,3.003,3.907,59,0,2.48,0.1,58,0.1,246,369,270,115
16.08,0.735,2.987,3.888,17,0,2.5,0.08,50,0.04,253,380,267,100
15.98,0.728,2.974,3.876,99,0,2.53,0.07,41,0.17,262,385,287,66
16.37,0.741,2.962,3.881,51,0,2.54,0.07,41,0.11,269,368,288,75
16.13,0.733,2.983,3.894,105,0,2.54,0.08,48,0.2,274,341,299,86
15.94,0.739,2.996,3.913,94,0,2.5,0.07,44,0.19,257,354,281,108
16.03,0.746,2.974,3.897,110,0,2.51,0.07,40,0.22,257,371,268,104
16.22,0.741,2.997,3.919,109,0,2.47,0.05,30,0.24,247,353,285,115
16.04,0.73,3.0,3.909,9,0,2.49,0.06,33,0.05,254,355,278,113
16.29,0.737,2.985,3.901,108,0,2.51,0.05,28,0.2,262,351,273,114
16.02,0.735,3.006,3.917,58,0,2.52,0.06,38,0.12,269,321,284,126
15.84,0.743,2.995,3.914,55,0,2.56,0.06,38,0.17,290,288,291,131
16.42,0.749,2.981,3.906,101,0,2.63,0.09,52,0.19,322,278,251,149
16.36,0.725,3.014,3.913,110,0,2.63,0.11,68,0.26,321,269,270,140
16.25,0.709,3.029,3.907,57,0,2.61,0.13,79,0.14,312,276,283,129
16.04,0.736,3.006,3.909,66,0,2.56,0.11,67,0.19,290,308,259,143
16.38,0.727,3.036,3.933,76,0,2.53,0.1,61,0.14,275,311,272,142
16.45,0.757,3.009,3.935,58,0,2.55,0.1,62,0.13,287,300,276,137
15.95,0.75,2.994,3.917,78,0,2.57,0.1,62,0.2,290,324,265,121
16.28,0.764,2.987,3.927,120,0,2.51,0.07,42,0.26,257,368,253,122
16.01,0.781,2.967,3.92,69,0,2.53,0.08,45,0.2,266,364,257,113
15.86,0.795,2.95,3.917,91,0,2.51,0.06,37,0.27,249,413,232,106
16.23,0.838,2.944,3.954,80,0,2.43,0.05,32,0.15,223,402,236,139
16.2,0.791,2.997,3.956,97,0,2.38,0.06,38,0.19,196,433,227,144
16.24,0.789,2.996,3.952,19,0,2.38,0.05,32,0.06,195,440,215,150
15.93,0.777,2.997,3.937,55,0,2.43,0.07,39,0.2,222,410,219,149
16.71,0.795,2.986,3.945,82,0,2.41,0.05,32,0.22,216,396,232,156
16.05,0.815,2.971,3.952,69,0,2.4,0.05,30,0.15,214,388,235,163
16.2,0.83,2.949,3.946,85,0,2.4,0.05,30,0.18,213,392,234,161
16.34,0.844,2.953,3.961,52,0,2.36,0.05,27,0.11,201,379,256,164
15.86,0.825,2.956,3.945,81,0,2.38,0.06,36,0.13,205,390,262,143
16.35,0.781,2.958,3.908,123,0,2.45,0.07,44,0.24,231,404,242,123
16.32,0.759,2.995,3.922,96,0,2.45,0.07,42,0.22,233,388,240,139
16.05,0.762,2.998,3.93,73,0,2.43,0.08,48,0.2,223,392,250,135
16.35,0.763,3.024,3.954,99,0,2.43,0.08,48,0.26,229,358,267,146
16.38,0.775,3.013,3.955,59,0,2.42,0.08,47,0.09,224,364,261,151
16.61,0.782,3.004,3.958,66,0,2.44,0.06,38,0.12,236,352,261,151
16.01,0.765,3.028,3.966,95,0,2.44,0.06,35,0.17,235,339,286,140
16.15,0.773,3.039,3.984,108,0,2.38,0.06,35,0.23,215,339,296,150
15.74,0.758,3.071,3.996,76,0,2.39,0.1,62,0.2,219,321,291,169
15.94,0.755,3.062,3.986,47,0,2.39,0.1,62,0.08,221,326,292,161
15.45,0.79,3.006,3.967,61,0,2.45,0.1,62,0.1,244,320,289,147
15.81,0.792,2.971,3.936,110,0,2.52,0.1,62,0.25,267,345,245,143
16.11,0.776,2.996,3.945,38,0,2.49,0.09,56,0.11,252,363,224,161
15.79,0.766,3.022,3.962,56,0,2.47,0.08,47,0.1,248,346,244,162
16.21,0.761,3.038,3.966,117,0,2.39,0.11,64,0.29,213,370,251,166
16.68,0.744,3.023,3.933,103,0,2.42,0.1,60,0.19,219,393,232,156
16.5,0.753,2.983,3.907,72,0,2.45,0.08,45,0.11,228,403,237,132
16.58,0.766,2.969,3.903,87,0,2.48,0.08,45,0.16,242,394,229,135
16.47,0.763,2.985,3.916,49,0,2.44,0.08,45,0.1,227,393,235,145
16.44,0.78,2.98,3.931,84,0,2.48,0.08,45,0.16,252,341,234,173
16.3,0.774,2.986,3.93,60,0,2.49,0.08,50,0.16,254,345,229,172
16.45,0.781,2.974,3.925,35,0,2.52,0.08,50,0.07,268,338,222,172
16.5,0.761,2.98,3.913,77,0,2.48,0.08,50,0.16,249,355,252,144
16.48,0.77,2.952,3.894,78,0,2.51,0.07,41,0.12,258,374,240,128
16.21,0.752,2.948,3.871,62,0,2.5,0.07,41,0.13,242,433,221,104
16.21,0.762,2.934,3.869,85,0,2.51,0.05,30,0.16,247,427,233,93
16.06,0.754,2.947,3.868,49,0,2.51,0.07,40,0.08,246,427,233,94
15.99,0.776,2.92,3.87,42,0,2.51,0.06,34,0.11,248,431,237,84
16.04,0.774,2.923,3.872,74,0,2.51,0.06,34,0.15,246,434,242,78
16.13,0.782,2.927,3.882,67,0,2.49,0.06,36,0.12,242,422,251,85
16.31,0.777,2.96,3.91,108,0,2.51,0.08,46,0.22,255,377,251,117
16.11,0.799,2.975,3.944,58,0,2.44,0.08,48,0.11,231,376,254,139
16.3,0.787,2.979,3.94,96,0,2.44,0.07,43,0.18,230,379,260,131
16.83,0.783,2.986,3.94,43,0,2.44,0.07,43,0.07,229,383,250,138
16.94,0.786,2.971,3.93,76,0,2.47,0.05,32,0.19,245,366,253,136
16.6,0.784,2.973,3.932,51,0,2.44,0.05,32,0.11,227,399,238,136
16.22,0.791,2.961,3.929,73,0,2.45,0.04,25,0.18,231,387,243,139
16.7,0.782,2.98,3.936,70,0,2.44,0.06,33,0.18,234,365,254,147
16.26,0.776,2.972,3.923,43,0,2.48,0.06,33,0.08,248,361,255,136
16.85,0.783,2.968,3.927,61,0,2.47,0.06,33,0.16,242,371,241,146
16.39,0.803,2.961,3.939,57,0,2.45,0.04,24,0.14,236,366,250,148
16.48,0.822,2.967,3.96,94,0,2.46,0.05,32,0.16,245,331,255,169
16.78,0.81,2.963,3.942,31,0,2.48,0.05,32,0.15,253,346,233,168
16.7,0.795,2.942,3.908,78,0,2.52,0.04,26,0.18,263,356,238,143
16.23,0.806,2.931,3.909,117,0,2.53,0.04,26,0.24,270,342,242,146
16.16,0.807,2.915,3.898,51,0,2.55,0.04,24,0.12,278,351,232,139
16.32,0.793,2.961,3.926,86,0,2.47,0.06,34,0.19,245,368,230,157
16.41,0.769,2.989,3.927,63,0,2.47,0.06,34,0.14,241,388,213,158
16.24,0.752,2.994,3.912,80,0,2.51,0.08,50,0.13,255,381,216,148
16.67,0.749,2.98,3.897,56,0,2.53,0.08,50,0.1,263,390,203,144
16.66,0.76,2.945,3.872,62,0,2.6,0.07,42,0.15,292,378,192,138
16.13,0.766,2.952,3.885,60,0,2.58,0.07,42,0.11,283,373,205,139
15.94,0.747,2.944,3.858,52,0,2.62,0.08,45,0.14,298,385,184,133
